[2026-08-07T22:39:31.276Z] INFO  [PushPendingStore] [trace=cc7e2d867acf44525b582a47d4e91ec8] Enqueued 1 new push-pending entries (branch=main)
[2026-08-07T22:39:31.279Z] INFO  [PrePushHook] [trace=cc7e2d867acf44525b582a47d4e91ec8] pre-push: recorded 1 commit(s) across 1 pushed ref(s)
[2026-08-07T22:39:31.309Z] INFO  [PrePushHook] [trace=cc7e2d867acf44525b582a47d4e91ec8] Recorded 1 commit(s) for later sync — not signed in to Jolli
[2026-08-07T22:39:31.311Z] INFO  [StorageFactory] [trace=cc7e2d867acf44525b582a47d4e91ec8] StorageFactory.create: storageMode=dual-write, projectPath=D:\stitch_
[2026-08-07T22:39:31.386Z] INFO  [StorageFactory] [trace=cc7e2d867acf44525b582a47d4e91ec8] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T22:39:32.287Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Generating summary for commit 46496a45
[2026-08-07T22:39:32.287Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Context: transcript=0, files=301, lines=331+37
[2026-08-07T22:39:32.287Z] ERROR [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] API call failed after retry: No LLM provider available. Set an Anthropic API key (ANTHROPIC_API_KEY) or configure a Jolli Space API key (jolliApiKey).
[2026-08-07T22:39:32.287Z] WARN  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Saving summary with empty topics + llm-failed marker for commit 46496a45
[2026-08-07T22:42:24.831Z] INFO  [activate] Activating JolliMemory extension {"workspaceRoot":"d:\\stitch_","extensionPath":"c:\\Users\\narut\\.antigravity-ide\\extensions\\jolli.jollimemory-vscode-0.99.10-universal"}
[2026-08-07T22:42:25.043Z] INFO  [initialLoad] Loading all panels
[2026-08-07T22:42:25.276Z] INFO  [plans] detectPlans found 0 plans (0 in registry)
[2026-08-07T22:42:25.277Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-08-07T22:42:25.277Z] INFO  [references] detectReferences(*) found 0 (0 in registry)
[2026-08-07T22:42:25.277Z] INFO  [skills] detectSkills found 0 active (0 in registry)
[2026-08-07T22:42:25.822Z] INFO  [StorageFactory] StorageFactory.create: storageMode=dual-write, projectPath=d:\stitch_
[2026-08-07T22:42:26.041Z] INFO  [StorageFactory] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T22:42:26.050Z] INFO  [Installer] Checking Jolli Memory status
[2026-08-07T22:42:26.052Z] INFO  [Installer] Checking Jolli Memory status
[2026-08-07T22:42:26.285Z] INFO  [StorageFactory] StorageFactory.create: storageMode=dual-write, projectPath=d:\stitch_
[2026-08-07T22:42:26.455Z] INFO  [StorageFactory] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T22:42:40.712Z] INFO  [activate] Activating JolliMemory extension {"workspaceRoot":"d:\\stitch_","extensionPath":"c:\\Users\\narut\\.antigravity-ide\\extensions\\jolli.jollimemory-vscode-0.99.10-universal"}
[2026-08-07T22:42:41.089Z] INFO  [initialLoad] Loading all panels
[2026-08-07T22:42:41.461Z] INFO  [plans] detectPlans found 0 plans (0 in registry)
[2026-08-07T22:42:41.461Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-08-07T22:42:41.461Z] INFO  [references] detectReferences(*) found 0 (0 in registry)
[2026-08-07T22:42:41.461Z] INFO  [skills] detectSkills found 0 active (0 in registry)
[2026-08-07T22:42:41.461Z] INFO  [StorageFactory] StorageFactory.create: storageMode=dual-write, projectPath=d:\stitch_
[2026-08-07T22:42:41.692Z] INFO  [StorageFactory] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T22:42:41.701Z] INFO  [Installer] Checking Jolli Memory status
[2026-08-07T22:42:41.703Z] INFO  [Installer] Checking Jolli Memory status
[2026-08-07T22:42:42.516Z] INFO  [StorageFactory] StorageFactory.create: storageMode=dual-write, projectPath=d:\stitch_
[2026-08-07T22:42:42.700Z] INFO  [StorageFactory] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T22:42:42.845Z] INFO  [StorageFactory] StorageFactory.create: storageMode=dual-write, projectPath=d:\stitch_
[2026-08-07T22:42:43.030Z] INFO  [StorageFactory] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T22:42:43.120Z] INFO  [bridge] Merged mode activated {"branch":"main","creationPoint":"9260295d","author":"mohamed1ismail"}
[2026-08-07T22:42:43.203Z] INFO  [SchemaV5Migration] Storage backend not initialized yet — skipping schema v5 migration (no data to migrate)
[2026-08-07T22:42:43.203Z] INFO  [activate] Schema v5 migration: alreadyDone=false fresh=true migrated=0 skipped=0
[2026-08-07T22:42:43.565Z] WARN  [ReadStorageResolver] createReadStorage: folder lacks index.json — falling back to orphan branch (migration incomplete, or folder wiped)
